task_id,agent,difficulty,functional_pass_at_1,functional_first_pass_success,functional_mean_reciprocal_rank,functional_success_rate,similarity_normalized_edit_distance,similarity_sequence_similarity,similarity_jaccard_similarity,similarity_code_bleu,similarity_rouge_l,similarity_token_precision,similarity_token_recall,similarity_token_f1,quality_syntactic_validity,quality_ast_node_similarity,quality_ast_structure_match,quality_cyclomatic_complexity,quality_halstead_volume,quality_halstead_difficulty,quality_halstead_effort,quality_maintainability_index,efficiency_token_count,efficiency_character_count,reliability_output_stability,reliability_unique_outputs,reliability_semantic_consistency,latency_ms
MED-028,gemini_cli,medium,1.0,0.0,0.0,1.0,0.5128205128205128,0.6580645161290323,0.25,0.23462350331428217,0.6580645161290323,0.36363636363636365,0.4444444444444444,0.39999999999999997,0.0,,,,0.0,0.0,0.0,,11,64,1.0,1,1.0,10158.05
CODEGEN-M002,gemini_cli,medium,1.0,0.0,0.0,1.0,0.2218543046357616,0.27586206896551724,0.12903225806451613,0.06610740221530727,0.3554376657824934,0.11428571428571428,0.4444444444444444,0.1818181818181818,0.0,,,,0.0,0.0,0.0,,35,221,0.6666666666666667,2,0.8178900922583233,11929.3
HARD-003,gemini_cli,hard,0.33333333333333326,0.0,0.0,0.3333333333333333,0.07321965897693083,0.09124767225325885,0.07317073170731707,0.03191225870163195,0.13594040968342647,0.043478260869565216,0.5454545454545454,0.08053691275167786,0.0,,,,0.0,0.0,0.0,,138,650,0.33333333333333337,3,0.22969985372425827,40819.75
HARD-015,gemini_cli,hard,0.6666666666666666,0.0,0.0,0.6666666666666666,0.06550907655880034,0.10355029585798817,0.04504504504504504,0.013412007899181238,0.1227810650887574,0.028409090909090908,0.5555555555555556,0.05405405405405405,0.0,,,,0.0,0.0,0.0,,176,939,0.33333333333333337,3,0.16313772344883834,12011.08
CODEGEN-001,gemini_cli,easy,1.0,0.0,0.0,1.0,0.23668639053254437,0.33649289099526064,0.1590909090909091,0.10176289503833497,0.37914691943127954,0.15217391304347827,0.6363636363636364,0.2456140350877193,0.0,,,,0.0,0.0,0.0,,46,245,0.33333333333333337,3,0.8856153162070415,11361.87
EASY-013,gemini_cli,easy,1.0,0.0,0.0,1.0,0.12595419847328249,0.22429906542056074,0.125,2.1200626788308523e-06,0.2367601246105919,0.08888888888888889,0.5714285714285714,0.15384615384615385,0.0,,,,0.0,0.0,0.0,,45,130,0.33333333333333337,3,0.8386200547574362,10499.31
EASY-012,gemini_cli,easy,1.0,0.0,0.0,1.0,0.39534883720930236,0.4430379746835443,0.2571428571428571,2.796081703303603e-06,0.5443037974683543,0.38461538461538464,0.3125,0.3448275862068966,0.0,,,,0.0,0.0,0.0,,26,111,0.6666666666666667,2,0.7735124760076776,11403.15
HARD-014,gemini_cli,hard,1.0,0.0,0.0,1.0,0.0679970436067997,0.10926694329183956,0.04310344827586207,0.01261665687949383,0.12724757952973723,0.026737967914438502,0.5555555555555556,0.0510204081632653,0.0,,,,0.0,0.0,0.0,,187,954,0.33333333333333337,3,0.3460940105445314,13152.53
MED-029,gemini_cli,medium,1.0,0.0,0.0,1.0,0.2542955326460481,0.336,0.14285714285714285,0.06595800600507495,0.39466666666666667,0.13513513513513514,0.5555555555555556,0.2173913043478261,0.0,,,,0.0,0.0,0.0,,37,205,0.6666666666666667,2,0.9802210587550902,13077.94
CODEGEN-M003,gemini_cli,medium,1.0,0.0,0.0,1.0,0.19426751592356684,0.2849740932642487,0.14705882352941177,0.062437025827947676,0.3212435233160622,0.1282051282051282,0.5555555555555556,0.20833333333333334,0.0,,,,0.0,0.0,0.0,,39,217,0.6666666666666667,2,0.933972310969116,11879.81
HARD-002,gemini_cli,hard,1.0,0.0,0.0,1.0,0.20723684210526316,0.2765957446808511,0.14814814814814814,0.09849349480133396,0.33510638297872336,0.16666666666666666,0.4444444444444444,0.24242424242424243,0.0,,,,0.0,0.0,0.0,,24,205,0.33333333333333337,3,0.8074302125444976,13916.22
EASY-004,gemini_cli,easy,1.0,0.0,0.0,1.0,0.2815533980582524,0.3625,0.14285714285714285,2.1515344524182883e-08,0.43750000000000006,0.21428571428571427,0.2727272727272727,0.23999999999999996,0.0,,,,0.0,0.0,0.0,,14,74,0.6666666666666667,2,0.6780303030303031,11592.13
MED-005,gemini_cli,medium,1.0,0.0,0.0,1.0,0.2421875,0.06481481481481481,0.18,2.2454832124625922e-06,0.38888888888888895,0.15,0.45,0.22500000000000003,0.0,,,,0.0,0.0,0.0,,60,433,0.33333333333333337,3,0.4808118517796948,12700.18
HARD-038,gemini_cli,hard,1.0,0.0,0.0,1.0,0.15348837209302324,0.199203187250996,0.10810810810810811,0.042988071560927675,0.26294820717131473,0.07547169811320754,0.4444444444444444,0.12903225806451613,0.0,,,,0.0,0.0,0.0,,53,270,0.33333333333333337,3,0.48229807393240254,20627.1
MED-013,gemini_cli,medium,1.0,0.0,0.0,1.0,0.16515837104072395,0.2361904761904762,0.13636363636363635,0.0645403684611652,0.2819047619047619,0.08695652173913043,0.5454545454545454,0.15000000000000002,0.0,,,,0.0,0.0,0.0,,69,269,0.33333333333333337,3,0.3716834412616457,11735.07
HARD-018,gemini_cli,hard,1.0,0.0,0.0,1.0,0.2039312039312039,0.2925851703406814,0.13636363636363635,0.07711027187088126,0.33266533066132264,0.10344827586206896,0.5454545454545454,0.17391304347826086,0.0,,,,0.0,0.0,0.0,,58,250,0.33333333333333337,3,0.8455171053347789,13506.03
MED-025,gemini_cli,medium,1.0,0.0,0.0,1.0,0.2544378698224852,0.3325635103926097,0.21052631578947367,0.1856677481520477,0.3972286374133949,0.2222222222222222,0.6153846153846154,0.326530612244898,0.0,,,,0.0,0.0,0.0,,36,243,0.33333333333333337,3,0.8964967942515921,10624.1
EASY-008,gemini_cli,easy,1.0,0.0,0.0,1.0,0.44318181818181823,0.5714285714285714,0.2857142857142857,4.3668354442397346e-06,0.5850340136054422,0.36363636363636365,0.5714285714285714,0.4444444444444444,0.0,,,,0.0,0.0,0.0,,11,74,1.0,1,1.0,12629.93
HARD-022,gemini_cli,hard,1.0,0.0,0.0,1.0,0.12121212121212122,0.18,0.07575757575757576,0.027698842873892657,0.21333333333333335,0.05813953488372093,0.5555555555555556,0.10526315789473685,0.0,,,,0.0,0.0,0.0,,86,321,0.33333333333333337,3,0.32632614394780723,25569.61
MED-009,gemini_cli,medium,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3317073170731707,0.07228915662650602,0.11764705882352941,1.843049403544504e-08,0.4926372155287818,0.11538461538461539,0.17647058823529413,0.13953488372093026,0.0,,,,0.0,0.0,0.0,,52,205,0.33333333333333337,3,0.20613416427762551,11085.3
CODEGEN-E002,gemini_cli,medium,1.0,0.0,0.0,1.0,0.14757709251101325,0.18975332068311196,0.1111111111111111,0.0560569930890115,0.25426944971537,0.0975609756097561,0.4444444444444444,0.16,0.0,,,,0.0,0.0,0.0,,41,317,0.33333333333333337,3,0.6995160313146922,12249.25
HARD-034,gemini_cli,hard,1.0,0.0,0.0,1.0,0.21285140562248994,0.28125,0.10256410256410256,0.04564850055838229,0.33125000000000004,0.08,0.4444444444444444,0.13559322033898308,0.0,,,,0.0,0.0,0.0,,50,145,0.33333333333333337,3,0.6800268811787942,12579.26
